id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7533800325,2014-05-20,1100000.0,3,2,2390.0,6888.0,2,NO,FAIR,Very Good,8,2390.0,0.0,1939,0,98115,47.6839,-122.274,2390.0,7920.0
2267000453,2014-06-27,415000.0,3,2,1060.0,1536.0,2,NO,NONE,Average,8,1060.0,0.0,2000,0,98117,47.6907,-122.395,1220.0,1316.0
5029000120,2015-04-07,450000.0,3,2,1940.0,8312.0,1,NO,FAIR,Good,7,1220.0,720.0,1963,0,98166,47.4556,-122.346,2060.0,9503.0
3735900325,2015-04-27,485000.0,2,1,1080.0,4080.0,1,NO,NONE,Average,8,1080.0,0.0,1948,0,98115,47.6899,-122.32,1890.0,4080.0
6187100360,2015-04-27,294000.0,3,2,1700.0,9600.0,2,NO,NONE,Average,7,1700.0,0.0,1984,0,98042,47.39,-122.158,1930.0,9600.0
7237500530,2014-07-09,1040000.0,4,3,4440.0,10660.0,2,NO,NONE,Average,11,4440.0,0.0,2003,0,98059,47.5294,-122.137,4390.0,9976.0
2207500880,2014-07-28,690000.0,3,1,1580.0,4000.0,2,NO,NONE,Average,8,1580.0,0.0,1905,0,98102,47.6363,-122.32,2190.0,4000.0
2767603615,2014-09-03,481000.0,2,2,1290.0,1137.0,3,NO,NONE,Average,8,1290.0,0.0,2007,0,98107,47.6718,-122.382,1290.0,1332.0
8121100325,2015-04-19,575000.0,4,2,1960.0,4635.0,1,NO,NONE,Good,7,1000.0,960.0,1968,0,98118,47.5693,-122.285,1830.0,6180.0
8712100720,2014-08-15,785000.0,3,2,2090.0,5015.0,1,NO,NONE,Very Good,7,2090.0,0.0,1920,0,98112,47.6378,-122.301,1930.0,4250.0
2722059275,2015-05-12,536000.0,3,2,2290.0,34548.0,2,NO,GOOD,Good,7,2290.0,0.0,1984,0,98042,47.3691,-122.163,399.0,275299.0
1545800205,2014-06-13,324900.0,4,2,1880.0,7965.0,2,NO,NONE,Average,7,1880.0,0.0,2000,0,98038,47.3642,-122.052,1570.0,7584.0
4303200555,2014-08-15,265000.0,2,1,770.0,5160.0,1,NO,NONE,Average,6,770.0,0.0,1943,0,98106,47.5304,-122.356,920.0,5160.0
2267000730,2014-07-01,545000.0,3,2,1530.0,3210.0,1,NO,NONE,Very Good,7,1010.0,520.0,1928,0,98117,47.6913,-122.393,1330.0,4410.0
1926049154,2015-01-15,465000.0,2,1,1450.0,27075.0,1,NO,NONE,Average,7,1450.0,0.0,1940,0,98133,47.7281,-122.353,1890.0,10599.0
3300790540,2015-01-09,292500.0,3,2,1690.0,7320.0,2,NO,NONE,Average,7,1690.0,0.0,1987,0,98198,47.3889,-122.316,1520.0,7450.0
2426059124,2014-12-16,1050000.0,4,3,4160.0,47480.0,2,NO,NONE,Average,10,4160.0,0.0,1995,0,98072,47.7266,-122.115,3400.0,40428.0
1453602283,2015-05-07,342000.0,2,2,1320.0,1462.0,3,NO,NONE,Average,7,1320.0,0.0,1997,0,98125,47.7223,-122.29,1430.0,1650.0
8081650330,2014-06-25,320000.0,4,2,2000.0,10051.0,2,NO,NONE,Average,7,2000.0,0.0,1997,0,98038,47.3625,-122.025,2000.0,6686.0
3797000205,2014-09-24,444000.0,3,2,1460.0,2610.0,2,NO,NONE,Average,8,1460.0,0.0,1987,0,98103,47.6864,-122.345,1320.0,3000.0
7224000450,2014-12-30,230000.0,6,1,1810.0,4838.0,1,NO,NONE,Good,5,1050.0,760.0,1905,0,98055,47.4874,-122.202,1300.0,4838.0
3303980650,2014-08-27,935000.0,4,3,3510.0,11200.0,2,NO,NONE,Average,11,3510.0,0.0,2001,0,98059,47.5193,-122.15,3600.0,12124.0
8635751120,2014-05-19,611000.0,4,2,2460.0,4200.0,2,NO,NONE,Average,8,2460.0,0.0,1998,0,98074,47.6031,-122.021,2330.0,4200.0
7701990040,2014-06-17,840000.0,4,3,3860.0,18334.0,2,NO,NONE,Average,10,3120.0,740.0,1996,0,98077,47.7095,-122.075,3550.0,18334.0
3420069060,2014-11-07,790000.0,3,2,2640.0,432036.0,1,NO,GOOD,Average,10,2640.0,0.0,1996,0,98022,47.1795,-122.036,1500.0,560617.0
1822069052,2014-07-09,450000.0,5,2,2850.0,209523.0,1,NO,NONE,Good,7,1930.0,,1925,1968,98058,47.3939,-122.089,2220.0,209523.0
4385701285,2014-12-23,1270000.0,4,3,3020.0,4000.0,1,NO,NONE,Very Good,8,1920.0,1100.0,1927,0,98112,47.6395,-122.279,2400.0,4000.0
2810600210,2015-04-22,520000.0,3,2,1510.0,3760.0,1,NO,NONE,Very Good,7,930.0,580.0,1925,0,98136,47.5425,-122.39,1510.0,3760.0
1624049170,2014-10-17,446800.0,4,2,2410.0,8712.0,1,NO,NONE,Average,7,1260.0,1150.0,1958,0,98144,47.5729,-122.302,2220.0,6038.0
98030530,2014-06-10,745000.0,4,3,3490.0,7024.0,2,NO,NONE,Average,10,3490.0,0.0,2006,0,98075,47.5834,-121.972,3450.0,6866.0
1025049115,2014-06-25,594000.0,3,2,1270.0,1406.0,2,NO,NONE,Average,8,1060.0,210.0,2014,0,98105,47.6647,-122.284,1160.0,1327.0
9331800580,2015-03-10,257000.0,2,1,1000.0,3700.0,1,NO,NONE,Average,6,800.0,200.0,1929,0,98118,47.552,-122.29,1270.0,5000.0
9826701320,2014-07-01,485000.0,4,1,1430.0,4096.0,2,NO,NONE,Average,7,1430.0,0.0,1900,0,98122,47.604,-122.306,1640.0,3377.0
2426049079,2015-05-06,330000.0,3,1,1060.0,20040.0,1,NO,NONE,Average,6,1060.0,0.0,1943,0,98034,47.7281,-122.235,1768.0,10800.0
204000175,2014-07-31,381000.0,3,2,1680.0,8946.0,1,NO,NONE,Average,6,940.0,740.0,1996,0,98053,47.6379,-121.966,1550.0,11625.0
822039004,2014-06-13,849900.0,2,2,2280.0,641203.0,2,NO,NONE,Average,9,2280.0,0.0,1990,0,98070,47.4125,-122.455,2030.0,224334.0
3735900205,2015-04-02,793000.0,4,2,2450.0,4080.0,1,NO,NONE,Good,8,1490.0,960.0,1930,0,98115,47.6899,-122.319,2000.0,4080.0
823000174,2014-07-28,920000.0,3,2,3650.0,5353.0,2,NO,EXCELLENT,Good,7,2200.0,1450.0,1947,0,98144,47.5949,-122.291,1950.0,4970.0
4128500210,2014-05-13,975000.0,4,2,3490.0,7494.0,2,NO,GOOD,Average,11,3490.0,0.0,2000,0,98006,47.559,-122.127,3260.0,8437.0
1189000205,2015-03-11,400000.0,2,2,1170.0,1811.0,2,NO,NONE,Average,8,1170.0,0.0,2001,0,98122,47.6132,-122.297,1250.0,3146.0
4040800120,2015-02-11,447000.0,3,1,1220.0,7200.0,1,NO,NONE,Good,7,1220.0,0.0,1965,0,98008,47.6218,-122.116,1320.0,7200.0
1238501099,2014-10-31,470000.0,3,1,1310.0,8600.0,1,NO,NONE,Good,7,1310.0,0.0,1987,0,98033,47.68600000000001,-122.185,2510.0,8515.0
6705870040,2014-10-15,665000.0,4,2,3130.0,7582.0,2,NO,NONE,Average,8,3130.0,0.0,2004,0,98075,47.577,-122.055,2990.0,6441.0
7212660540,2015-01-15,200000.0,4,2,1720.0,8638.0,2,NO,NONE,Average,8,1720.0,0.0,1994,0,98003,47.2704,-122.313,1870.0,7455.0
1336800065,2015-03-24,1330000.0,4,2,3260.0,4640.0,2,NO,NONE,Very Good,9,2360.0,900.0,1907,0,98112,47.6272,-122.312,3240.0,5800.0
9413900035,2015-01-09,1650000.0,4,3,3910.0,7500.0,2,NO,NONE,Average,10,3910.0,0.0,2006,0,98033,47.6527,-122.198,2600.0,9235.0
9113200180,2014-09-05,852500.0,4,2,3480.0,6315.0,2,NO,NONE,Average,9,2360.0,1120.0,2000,0,98052,47.6841,-122.161,3620.0,5233.0
8563030330,2015-03-13,565000.0,4,1,2030.0,7350.0,1,NO,NONE,Average,8,2030.0,0.0,1966,0,98008,47.6274,-122.094,2000.0,7998.0
5634500688,2015-03-25,1130000.0,6,3,3870.0,24700.0,2,NO,NONE,Average,10,2520.0,1350.0,1989,0,98028,47.7517,-122.233,2360.0,30030.0
1657530450,2014-12-22,289950.0,3,2,1870.0,1436.0,2,NO,NONE,Average,7,1870.0,0.0,2004,0,98059,47.4899,-122.166,1720.0,1852.0
1624059219,2014-11-05,850000.0,2,2,2640.0,13939.0,1,NO,FAIR,Very Good,8,1640.0,1000.0,1963,0,98006,47.5647,-122.165,2880.0,14810.0
7942600975,2014-05-12,505000.0,4,1,1940.0,4800.0,1,NO,NONE,Very Good,7,1030.0,910.0,1922,0,98122,47.6054,-122.314,1450.0,4800.0
5451100220,2014-05-13,780000.0,3,1,2340.0,10495.0,1,NO,NONE,Good,8,2340.0,0.0,1967,0,98040,47.5386,-122.226,3120.0,11068.0
4047200065,2014-06-23,400000.0,4,1,1700.0,20283.0,1,NO,NONE,Average,7,1340.0,360.0,1965,0,98019,47.7694,-121.903,1680.0,21369.0
3374900035,2015-02-23,440250.0,3,1,1850.0,8124.0,1,NO,NONE,Good,7,1850.0,0.0,1948,0,98177,47.7275,-122.359,1530.0,8123.0
4139440360,2014-09-18,850000.0,4,2,2900.0,9972.0,2,NO,NONE,Average,9,2900.0,0.0,1993,0,98006,47.5536,-122.121,2901.0,8567.0
3126049154,2014-09-25,570000.0,3,3,2400.0,3192.0,2,NO,NONE,Average,7,2400.0,0.0,1991,0,98103,47.6963,-122.348,1360.0,3192.0
3432501395,2014-09-24,551000.0,4,2,2170.0,5988.0,2,NO,NONE,Average,8,2170.0,0.0,2014,0,98155,47.7484,-122.317,1170.0,8147.0
8945100530,2015-03-13,172380.0,3,1,970.0,8378.0,1,NO,NONE,Good,6,970.0,0.0,1962,0,98023,47.3078,-122.365,1050.0,8563.0
3121069038,2015-03-26,355000.0,3,2,2620.0,78843.0,1,NO,GOOD,Good,7,1310.0,1310.0,1964,0,98092,47.2584,-122.093,2330.0,130244.0
4139440730,2015-02-25,728935.0,4,2,2980.0,10194.0,2,NO,NONE,Average,9,2980.0,0.0,1993,0,98006,47.5515,-122.12,2980.0,10053.0
9808640040,2015-03-06,850000.0,3,2,2340.0,1919.0,2,NO,AVERAGE,Good,9,2340.0,0.0,1981,0,98033,47.6512,-122.203,2415.0,2166.0
423059077,2014-12-23,515000.0,5,1,1880.0,48787.0,2,NO,NONE,Average,6,1880.0,0.0,1922,0,98059,47.5094,-122.165,1690.0,8401.0
8005100571,2014-12-05,215000.0,2,1,1480.0,5325.0,1,NO,NONE,Good,7,1120.0,360.0,1925,0,98022,47.2079,-121.993,1670.0,5800.0
9324320040,2014-06-16,220000.0,4,2,2240.0,9826.0,1,NO,NONE,Good,7,1370.0,870.0,1988,0,98023,47.31399999999999,-122.364,1980.0,9826.0
1930301540,2015-02-23,390000.0,1,1,710.0,4000.0,1,NO,NONE,Good,6,610.0,100.0,1928,0,98103,47.6562,-122.354,1440.0,4500.0
723049158,2015-03-13,135000.0,4,1,1460.0,18599.0,1,NO,NONE,Average,5,1460.0,0.0,1940,0,98146,47.5006,-122.351,1320.0,8100.0
6116500366,2015-04-01,439000.0,3,1,1530.0,19007.0,1,NO,NONE,Good,8,1290.0,240.0,1949,0,98166,47.4508,-122.352,2090.0,20962.0
7954300330,2014-07-08,585000.0,4,2,2630.0,6185.0,2,NO,NONE,Average,9,2630.0,0.0,1999,0,98056,47.5229,-122.192,2720.0,6185.0
452001475,2014-09-02,477000.0,3,1,960.0,3600.0,1,NO,NONE,Good,7,960.0,0.0,1906,0,98117,47.6758,-122.369,1580.0,5000.0
952006783,2014-10-14,399500.0,2,1,1180.0,1722.0,2,NO,NONE,Average,8,1180.0,,2006,0,98116,47.5626,-122.384,1490.0,1469.0
2013802060,2014-09-27,500000.0,2,1,1760.0,27332.0,1,YES,EXCELLENT,Good,7,1300.0,460.0,1951,0,98198,47.3799,-122.325,2590.0,16630.0
1787600209,2014-09-09,432500.0,3,2,1340.0,8867.0,2,NO,NONE,Average,8,1340.0,0.0,1984,0,98125,47.724,-122.327,1630.0,7287.0
9542100085,2014-10-28,940000.0,4,2,2800.0,18673.0,1,NO,NONE,Very Good,9,1650.0,1150.0,1965,0,98005,47.5893,-122.177,2800.0,15300.0
8651440230,2014-08-15,229999.0,4,2,1670.0,5200.0,1,NO,NONE,Good,7,1030.0,640.0,1977,0,98042,47.3652,-122.09,1500.0,5200.0
1003400155,2014-08-11,233000.0,3,1,1100.0,7657.0,1,NO,NONE,Average,7,1100.0,0.0,1955,0,98188,47.4374,-122.285,1300.0,8000.0
2968801085,2015-05-08,334000.0,4,1,1680.0,7620.0,1,NO,NONE,Good,7,1180.0,500.0,1965,0,98166,47.4578,-122.351,1460.0,7620.0
7771300155,2014-07-16,332500.0,3,1,1030.0,8164.0,1,NO,NONE,Good,7,1030.0,0.0,1950,0,98133,47.7353,-122.334,1340.0,8164.0
9320870040,2014-06-26,249900.0,3,2,1630.0,7700.0,1,NO,NONE,Average,7,1120.0,510.0,1978,0,98031,47.3876,-122.211,1640.0,8160.0
623049047,2014-10-23,310000.0,3,2,2610.0,12180.0,1,NO,NONE,Average,7,1670.0,940.0,1918,0,98146,47.5063,-122.346,1520.0,12180.0
8114000040,2014-07-25,310000.0,4,1,1480.0,11200.0,1,NO,NONE,Good,7,1480.0,0.0,1969,0,98059,47.5064,-122.141,1480.0,20310.0
424000145,2014-07-07,230000.0,3,1,1390.0,6000.0,1,NO,NONE,Average,5,1390.0,0.0,1954,0,98056,47.4977,-122.175,1170.0,6000.0
7857003953,2014-10-20,420000.0,4,2,1940.0,5414.0,2,NO,NONE,Average,8,1940.0,0.0,1997,0,98108,47.5461,-122.299,2050.0,6307.0
3630110220,2014-10-12,785000.0,4,2,2960.0,4750.0,2,NO,NONE,Average,9,2960.0,0.0,2005,0,98029,47.5544,-121.993,2960.0,4750.0
251500330,2014-10-14,1780000.0,3,2,4320.0,19225.0,1,NO,NONE,Good,10,2160.0,2160.0,1972,0,98004,47.6368,-122.216,3430.0,18469.0
1900600040,2014-05-07,265000.0,5,1,1500.0,7112.0,1,NO,NONE,Very Good,6,760.0,740.0,1920,0,98166,47.4692,-122.35,1200.0,7112.0
6163901383,2014-09-23,295000.0,2,1,840.0,10465.0,1,NO,NONE,Average,6,840.0,0.0,1951,0,98155,47.755,-122.317,1320.0,8515.0
4054530210,2015-02-18,896000.0,4,2,3560.0,46644.0,2,NO,NONE,Average,11,3560.0,0.0,1992,0,98077,47.7268,-122.05,3520.0,50261.0
5088500210,2015-01-12,415000.0,4,2,2390.0,9968.0,1,NO,NONE,Good,9,1390.0,1000.0,1989,0,98038,47.3706,-122.056,2560.0,12385.0
3401700040,2015-04-01,905000.0,3,2,3450.0,48787.0,2,NO,NONE,Average,10,3450.0,0.0,1987,0,98072,47.739,-122.129,2810.0,41040.0
7202330610,2014-07-21,528000.0,3,2,2020.0,5613.0,2,NO,NONE,Average,7,2020.0,0.0,2003,0,98053,47.6835,-122.035,2020.0,4609.0
4057300180,2014-08-07,310000.0,3,1,1140.0,3104.0,2,NO,NONE,Average,7,1140.0,0.0,1988,0,98029,47.5707,-122.018,1150.0,2981.0
6672500040,2014-08-11,334500.0,3,2,1700.0,8160.0,1,NO,NONE,Average,7,1120.0,580.0,1961,0,98133,47.74,-122.339,1740.0,8181.0
3265300410,2015-05-06,370000.0,3,1,2150.0,8480.0,1,NO,NONE,Average,8,1610.0,540.0,1951,0,98115,47.6996,-122.308,1620.0,5203.0
7549801565,2014-12-19,311000.0,3,2,1190.0,7840.0,1,NO,NONE,Good,6,1190.0,0.0,1918,0,98108,47.5531,-122.312,1460.0,3240.0
2114700040,2015-04-14,260000.0,3,2,1730.0,4131.0,2,NO,AVERAGE,Average,7,1480.0,250.0,1975,0,98106,47.5327,-122.346,1570.0,4120.0
3375300360,2014-07-01,217500.0,3,1,1400.0,9546.0,1,NO,NONE,Good,7,1400.0,0.0,1984,0,98003,47.3179,-122.331,1660.0,8550.0
7237301010,2015-02-18,290000.0,3,2,2200.0,4240.0,2,NO,NONE,Average,7,2200.0,0.0,2003,0,98042,47.3715,-122.127,2200.0,4311.0
1245500691,2014-10-07,500000.0,3,1,960.0,4600.0,1,NO,NONE,Average,6,960.0,0.0,1944,0,98033,47.6937,-122.213,2230.0,9350.0
3331001115,2014-07-28,299000.0,3,2,1590.0,3121.0,2,NO,NONE,Average,7,1590.0,0.0,1994,0,98118,47.5515,-122.284,1090.0,4900.0
11300120,2014-06-30,635000.0,3,2,3350.0,4007.0,2,NO,NONE,Average,8,2550.0,800.0,2005,0,98034,47.7277,-122.207,2340.0,4167.0
8691310040,2014-08-26,806000.0,4,2,3370.0,9629.0,2,NO,NONE,Average,10,3370.0,0.0,1999,0,98075,47.5896,-121.978,3360.0,10335.0
2460700650,2014-10-10,280000.0,3,1,1360.0,6603.0,1,NO,NONE,Good,7,1360.0,0.0,1981,0,98058,47.4619,-122.168,1770.0,7107.0
3793500730,2014-06-27,394000.0,4,2,3000.0,9793.0,2,NO,NONE,Average,7,3000.0,0.0,2002,0,98038,47.3655,-122.028,1890.0,7557.0
1026069061,2015-01-29,682000.0,4,2,3600.0,203425.0,2,NO,NONE,Average,9,3400.0,200.0,1979,0,98077,47.7597,-122.018,3150.0,202989.0
1251200155,2014-09-11,1000000.0,4,3,2990.0,4200.0,2,NO,EXCELLENT,Very Good,9,2000.0,990.0,1925,0,98144,47.593,-122.289,2390.0,4200.0
4319200450,2015-01-20,436000.0,4,1,1200.0,6600.0,1,NO,AVERAGE,Average,7,1200.0,0.0,1908,0,98136,47.5372,-122.382,1810.0,6600.0
9269200150,2014-07-15,390000.0,1,1,1440.0,4920.0,1,NO,NONE,Average,7,720.0,720.0,1923,0,98126,47.534,-122.376,1440.0,4920.0
2623029003,2014-12-16,635000.0,3,1,1940.0,167125.0,1,YES,FAIR,Good,7,1480.0,460.0,1955,0,98070,47.459,-122.504,1910.0,127195.0
104560120,2014-07-18,304400.0,4,2,2140.0,8100.0,2,NO,NONE,Good,7,2140.0,0.0,1990,0,98023,47.3075,-122.359,1960.0,7002.0
7266200085,2015-03-25,780000.0,5,1,2330.0,3800.0,1,NO,NONE,Average,7,1360.0,970.0,1927,0,98115,47.6835,-122.308,2100.0,3800.0
2622029072,2014-10-01,520000.0,4,3,2734.0,210201.0,2,NO,NONE,Very Good,8,2734.0,0.0,1974,0,98070,47.3652,-122.504,2270.0,187308.0
5101406375,2015-03-19,580000.0,3,1,1950.0,10633.0,1,NO,NONE,Average,7,1250.0,700.0,1978,0,98125,47.7019,-122.313,1290.0,6380.0
2698200210,2014-09-08,274000.0,3,1,1440.0,7198.0,1,NO,NONE,Average,7,990.0,450.0,1981,0,98055,47.4333,-122.194,1550.0,7156.0
1328340120,2015-02-09,315000.0,3,2,1530.0,7906.0,1,NO,NONE,Average,7,1150.0,380.0,1980,0,98058,47.4418,-122.136,1460.0,7875.0
2380000040,2014-08-06,390000.0,4,1,1910.0,77574.0,1,NO,NONE,Good,8,1910.0,0.0,1971,0,98042,47.3932,-122.12,2130.0,37026.0
1081200360,2014-08-06,260000.0,3,1,1750.0,11180.0,1,NO,NONE,Average,8,1750.0,0.0,1968,0,98059,47.4713,-122.117,1730.0,11180.0
148000450,2014-05-30,399000.0,2,1,940.0,4800.0,1,NO,NONE,Good,6,940.0,0.0,1911,1955,98116,47.5756,-122.414,980.0,5900.0
4024101395,2014-05-13,370000.0,3,1,1650.0,8254.0,1,NO,NONE,Very Good,7,1060.0,590.0,1951,0,98155,47.7596,-122.304,2280.0,9450.0
686550040,2014-06-19,1240000.0,4,3,3820.0,13224.0,2,NO,NONE,Average,10,3280.0,540.0,1990,0,98004,47.6005,-122.199,3340.0,9700.0
2337000150,2015-02-20,230000.0,3,1,1900.0,9630.0,1,NO,NONE,Average,8,1900.0,0.0,1967,0,98023,47.3352,-122.344,2010.0,9630.0
1068000559,2014-10-03,1280000.0,4,1,3720.0,8448.0,1,NO,GOOD,Good,9,1960.0,1760.0,1947,0,98199,47.6425,-122.406,2540.0,7064.0
7899800120,2014-08-20,294350.0,3,1,1410.0,5120.0,1,NO,NONE,Average,6,1210.0,200.0,1925,0,98106,47.5238,-122.355,1330.0,5120.0
425000175,2014-10-13,208950.0,3,1,960.0,5700.0,1,NO,NONE,Good,5,960.0,0.0,1956,0,98056,47.4983,-122.172,960.0,5700.0
8682262260,2014-11-06,515000.0,2,1,1930.0,5570.0,1,NO,NONE,Average,8,1930.0,0.0,2005,0,98053,47.7173,-122.034,1810.0,5178.0
5608010650,2015-04-08,965000.0,4,2,3420.0,9575.0,2,NO,NONE,Average,11,3420.0,0.0,1994,0,98027,47.5527,-122.095,3310.0,8192.0
5350200870,2015-03-26,925000.0,4,2,3010.0,3400.0,2,NO,AVERAGE,Average,9,2240.0,770.0,1923,2009,98122,47.6142,-122.284,1940.0,5080.0
1081300450,2014-08-14,364000.0,4,2,2080.0,11050.0,1,NO,NONE,Good,8,2080.0,0.0,1969,0,98059,47.472,-122.119,1850.0,11050.0
8698600395,2015-03-24,150000.0,2,1,1250.0,5208.0,1,NO,NONE,Average,7,1050.0,200.0,1951,0,98002,47.3063,-122.219,1030.0,5354.0
2877103111,2014-08-25,585000.0,3,1,1670.0,5000.0,1,NO,NONE,Good,7,1670.0,0.0,1912,0,98117,47.678,-122.36,1750.0,5000.0
2159800120,2015-03-17,801501.0,4,2,2250.0,13500.0,2,NO,NONE,Good,9,2250.0,0.0,1980,0,98007,47.621,-122.151,2730.0,13500.0
2724079061,2014-10-10,610000.0,3,1,1650.0,221720.0,1,NO,NONE,Average,7,1650.0,0.0,1992,0,98024,47.5297,-121.901,2520.0,221284.0
120069003,2014-12-01,495000.0,4,3,3620.0,403693.0,2,NO,AVERAGE,Average,9,3620.0,0.0,1980,0,98022,47.2527,-121.98,2230.0,148811.0
3226049401,2014-11-03,447500.0,3,1,1950.0,6504.0,1,NO,NONE,Average,8,1530.0,420.0,1953,0,98115,47.6934,-122.328,1660.0,6552.0
259800610,2015-02-20,575000.0,4,2,2280.0,9491.0,1,NO,NONE,Good,7,1290.0,990.0,1966,0,98008,47.6297,-122.117,1560.0,8050.0
635000145,2014-10-07,565000.0,2,1,1740.0,4736.0,1,NO,AVERAGE,Good,7,1040.0,700.0,1907,0,98144,47.5994,-122.287,2020.0,4215.0
6672700120,2014-10-16,459000.0,4,1,2260.0,9703.0,1,NO,NONE,Fair,8,1660.0,600.0,1978,0,98052,47.6622,-122.145,2390.0,8455.0
2331550120,2014-09-04,310000.0,4,2,2440.0,7093.0,2,NO,NONE,Average,7,2440.0,0.0,1999,0,98030,47.3817,-122.204,1860.0,6072.0
2190600243,2014-11-18,210000.0,3,1,1400.0,9600.0,1,NO,NONE,Good,7,1400.0,0.0,1964,0,98003,47.2878,-122.297,2210.0,15000.0
7853340330,2014-09-11,384205.0,3,2,1810.0,3292.0,2,NO,NONE,Average,8,1810.0,0.0,2014,0,98065,47.5164,-121.877,1810.0,2769.0
3185600040,2014-05-22,180000.0,2,1,1400.0,4500.0,1,NO,NONE,Average,7,900.0,500.0,1922,0,98055,47.4866,-122.219,1400.0,5500.0
7011201475,2014-05-27,780000.0,3,3,2520.0,2152.0,1,NO,NONE,Average,8,1560.0,960.0,1925,2006,98119,47.6363,-122.371,1140.0,2152.0
2525049266,2014-08-21,1760000.0,3,2,3060.0,16000.0,2,NO,NONE,Average,10,3060.0,0.0,1988,0,98039,47.6189,-122.23,3510.0,13162.0
8965400210,2014-07-01,820000.0,3,2,2880.0,9750.0,2,NO,NONE,Average,10,2880.0,0.0,1989,0,98006,47.5575,-122.119,2920.0,11090.0
8682291970,2014-09-24,398000.0,2,2,1300.0,3865.0,1,NO,NONE,Average,8,1300.0,0.0,2006,0,98053,47.7193,-122.024,1350.0,4199.0
5561300540,2014-06-02,492000.0,3,1,2770.0,39927.0,1,NO,NONE,Good,8,1580.0,1190.0,1978,0,98027,47.4669,-122.003,2420.0,36384.0
2722049092,2015-01-08,240000.0,4,1,1780.0,14810.0,1,NO,NONE,Good,8,1180.0,600.0,1950,0,98032,47.3581,-122.288,1450.0,6728.0
5469502380,2014-06-09,599950.0,4,3,3730.0,15029.0,2,NO,AVERAGE,Average,10,2440.0,1290.0,1991,0,98042,47.3804,-122.163,3440.0,14280.0
2023049218,2014-07-16,105500.0,2,1,930.0,7740.0,1,NO,NONE,Poor,5,930.0,0.0,1932,0,98148,47.4611,-122.324,1620.0,8584.0
1920079103,2014-09-11,390500.0,2,1,1460.0,426450.0,1,NO,NONE,Very Good,7,960.0,500.0,1966,0,98022,47.2079,-121.967,1810.0,17350.0
7760400210,2015-02-24,255000.0,3,2,1310.0,8454.0,1,NO,NONE,Average,7,1310.0,0.0,1994,0,98042,47.3697,-122.075,1310.0,8454.0
8078390150,2014-06-26,675750.0,4,2,2770.0,10274.0,2,NO,NONE,Average,9,2770.0,0.0,1989,0,98029,47.5748,-122.018,2270.0,7210.0
3528900401,2014-07-01,1640000.0,3,3,3140.0,5445.0,2,NO,GOOD,Good,10,2240.0,900.0,1913,0,98109,47.6406,-122.347,2950.0,5250.0
5104520720,2014-09-30,353500.0,4,2,1770.0,9239.0,2,NO,NONE,Average,7,1770.0,0.0,2004,0,98038,47.3512,-122.006,2150.0,5450.0
7852020620,2015-03-03,563500.0,4,2,2190.0,4944.0,2,NO,NONE,Average,8,2190.0,0.0,1999,0,98065,47.5341,-121.866,2190.0,5108.0
5249803010,2015-01-21,439000.0,4,2,1800.0,5465.0,1,NO,NONE,Average,7,900.0,900.0,1942,0,98118,47.56100000000001,-122.272,1400.0,5400.0
5459500145,2014-06-13,975000.0,5,2,3100.0,10014.0,1,NO,AVERAGE,Good,9,1660.0,1440.0,1973,0,98040,47.5734,-122.213,3230.0,10279.0
7853302110,2015-04-06,469900.0,3,2,2270.0,4399.0,2,NO,NONE,Average,7,2270.0,0.0,2007,0,98065,47.5415,-121.884,2060.0,4399.0
6119200085,2014-06-12,495000.0,3,2,1769.0,9300.0,1,NO,NONE,Good,7,1769.0,0.0,1955,2009,98166,47.441,-122.342,1870.0,10226.0
622049106,2014-12-02,570000.0,6,2,3370.0,15625.0,1,NO,NONE,Average,8,1770.0,1600.0,1964,0,98166,47.4223,-122.343,2790.0,15681.0
1624049275,2014-08-12,327000.0,4,2,1630.0,5361.0,2,NO,NONE,Average,7,1630.0,0.0,1999,0,98144,47.5704,-122.294,1920.0,5046.0
5035300871,2014-10-14,898000.0,2,2,2470.0,7658.0,1,NO,NONE,Good,8,1480.0,990.0,1954,0,98199,47.653,-122.416,2070.0,7270.0
1329500120,2015-01-09,300000.0,4,2,2600.0,8572.0,2,NO,NONE,Average,8,2600.0,0.0,2003,0,98001,47.3155,-122.266,2170.0,5288.0
7504400620,2015-04-13,418500.0,3,2,1800.0,12440.0,1,NO,NONE,Average,8,1220.0,580.0,1978,0,98074,47.6254,-122.05,2460.0,12352.0
8029550180,2015-03-25,450000.0,4,2,2240.0,4616.0,2,NO,NONE,Average,7,1840.0,400.0,2001,0,98056,47.5118,-122.194,2260.0,5200.0
5072200040,2014-05-02,403000.0,3,2,1960.0,13100.0,1,NO,AVERAGE,Very Good,8,1650.0,310.0,1957,0,98166,47.4419,-122.34,1960.0,10518.0
6141100330,2014-06-12,440000.0,3,1,1710.0,6556.0,1,NO,NONE,Good,7,1200.0,510.0,1926,0,98133,47.7185,-122.354,1410.0,6563.0
7131300063,2015-04-29,350000.0,4,1,2140.0,4959.0,1,NO,NONE,Average,7,1080.0,1060.0,1965,0,98118,47.5166,-122.266,1590.0,5250.0
